onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT
6.0295	0.9674	2	8	2	1	COCO_train2014_000000011856.jpg	coco	6.0295	6.9969	2	1.9884
16.0046	1.0008	2	8	2	2	COCO_train2014_000000132617.jpg	coco	16.0046	17.0054	2	2.1070
25.9962	1.0008	2	8	2	3	COCO_train2014_000000484300.jpg	coco	25.9962	26.9970	3	1.7576
36.0046	1.0008	2	8	2	4	COCO_train2014_000000531256.jpg	coco	36.0046	37.0054	2	1.7488
45.9963	1.0008	2	8	2	5	n04116512_9840.JPEG	imagenet	45.9963	46.9971	1	1.8935
56.0048	1.0007	2	8	2	6	n04270147_2445.JPEG	imagenet	56.0048	57.0055	2	1.8289
65.9965	1.0008	2	8	2	7	COCO_train2014_000000029114.jpg	coco	65.9965	66.9972	1	1.8212
76.0051	1.0005	2	8	2	8	horsebarn8.jpg	scenes	76.0051	77.0056	1	2.3810
85.9965	1.0008	2	8	2	9	cabana4.jpeg	scenes	85.9965	86.9973	1	2.0049
96.0049	1.0008	2	8	2	10	COCO_train2014_000000319747.jpg	coco	96.0049	97.0057	2	1.9008
105.9967	1.0008	2	8	2	11	COCO_train2014_000000104044.jpg	coco	105.9967	106.9975	2	1.6687
116.0051	1.0008	2	8	2	12	farmersmarket4.jpg	scenes	116.0051	117.0059	1	2.0127
125.9968	1.0008	2	8	2	13	n02229544_6831.JPEG	rep_imagenet	125.9968	126.9976	3	1.6686
136.0070	0.9990	2	8	2	14	n02112350_3837.JPEG	imagenet	136.0070	137.0060	1	1.9405
145.9969	1.0008	2	8	2	15	n02356798_2870.JPEG	rep_imagenet	145.9969	146.9977	2	2.2201
156.0052	1.0009	2	8	2	16	n04507155_27960.JPEG	imagenet	156.0052	157.0061	1	1.5801
165.9970	1.0008	2	8	2	17	COCO_train2014_000000480990.jpg	coco	165.9970	166.9978	2	1.4600
176.0069	0.9994	2	8	2	18	COCO_train2014_000000071429.jpg	coco	176.0069	177.0062	2	1.5239
185.9972	1.0008	2	8	2	19	wrestlingring.jpg	scenes	185.9972	186.9979	3	1.6998
196.0069	0.9995	2	8	2	20	n02951358_15750.JPEG	imagenet	196.0069	197.0063	2	1.7716
205.9972	1.0008	2	8	2	21	n01695060_2336.JPEG	imagenet	205.9972	206.9981	3	1.6755
216.0072	0.9993	2	8	2	22	n01806567_12842.JPEG	imagenet	216.0072	217.0065	2	1.3955
225.9974	1.0008	2	8	2	23	n04604644_15039.JPEG	imagenet	225.9974	226.9982	2	1.6433
236.0068	0.9997	2	8	2	24	COCO_train2014_000000002349.jpg	coco	236.0068	237.0066	1	2.8591
245.9976	1.0008	2	8	2	25	bakery5.jpg	scenes	245.9976	246.9983	2	1.8350
256.0070	0.9997	2	8	2	26	n03394916_51071.JPEG	imagenet	256.0070	257.0067	1	1.6029
265.9976	1.0008	2	8	2	27	COCO_train2014_000000390311.jpg	coco	265.9976	266.9984	2	1.5470
276.0068	1.0000	2	8	2	28	cubicle6.jpg	scenes	276.0068	277.0068	2	1.6827
285.9977	1.0008	2	8	2	29	COCO_train2014_000000470907.jpg	rep_coco	285.9977	286.9985	1	1.9066
296.0063	1.0006	2	8	2	30	n02066245_4953.JPEG	imagenet	296.0063	297.0069	1	2.2184
305.9978	1.0008	2	8	2	31	whitewaterrapids3.jpg	scenes	305.9978	306.9986	1	1.9862
316.0064	1.0007	2	8	2	32	n04532106_6977.JPEG	imagenet	316.0064	317.0070	2	1.9464
325.9979	1.0008	2	8	2	33	COCO_train2014_000000172426.jpg	coco	325.9979	326.9987	1	1.6341
336.0064	1.0007	2	8	2	34	COCO_train2014_000000347133.jpg	coco	336.0064	337.0071	2	1.7940
345.9981	1.0008	2	8	2	35	n02113978_2003.JPEG	imagenet	345.9981	346.9988	1	1.6339
356.0066	1.0006	2	8	2	36	COCO_train2014_000000557037.jpg	coco	356.0066	357.0072	1	1.9616
365.9982	1.0008	2	8	2	37	n02457408_7450.JPEG	imagenet	365.9982	366.9990	1	1.6898
