onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT
6.0364	0.9677	1	11	1	1	n01491361_3094.JPEG	imagenet	6.0364	7.0041	3	2.2022
16.0117	0.9841	1	11	1	2	forestpath4.jpg	scenes	16.0117	16.9958	1	1.3764
26.0033	1.0008	1	11	1	3	n02090379_6373.JPEG	imagenet	26.0033	27.0042	1	1.3224
36.0118	0.9841	1	11	1	4	n04332243_767.JPEG	imagenet	36.0118	36.9959	2	1.6985
46.0041	1.0001	1	11	1	5	COCO_train2014_000000406292.jpg	coco	46.0041	47.0043	2	2.1142
56.0119	0.9841	1	11	1	6	n02814860_25582.JPEG	imagenet	56.0119	56.9960	2	2.7384
66.0038	1.0005	1	11	1	7	COCO_train2014_000000535994.jpg	rep_coco	66.0038	67.0044	2	1.6105
76.0120	0.9841	1	11	1	8	COCO_train2014_000000078000.jpg	coco	76.0120	76.9961	1	1.5702
86.0039	1.0006	1	11	1	9	COCO_train2014_000000355922.jpg	coco	86.0039	87.0045	2	5.3780
95.9957	1.0005	1	11	1	10	recordingstudio2.jpg	scenes	95.9957	96.9962	3	3.8659
106.0040	1.0006	1	11	1	11	COCO_train2014_000000300476.jpg	coco	106.0040	107.0046	2	1.8898
115.9952	1.0011	1	11	1	12	COCO_train2014_000000392851.jpg	coco	115.9952	116.9963	1	3.7296
126.0042	1.0005	1	11	1	13	aquarium6.jpg	scenes	126.0042	127.0047	1	1.4735
135.9957	1.0007	1	11	1	14	COCO_train2014_000000363605.jpg	coco	135.9957	136.9964	1	2.0814
146.0040	1.0008	1	11	1	15	n02112350_248.JPEG	imagenet	146.0040	147.0048	1	4.8572
155.9957	1.0008	1	11	1	16	COCO_train2014_000000382969.jpg	coco	155.9957	156.9965	2	2.2492
166.0041	1.0008	1	11	1	17	n03032252_63428.JPEG	imagenet	166.0041	167.0049	2	4.1129
175.9959	1.0008	1	11	1	18	COCO_train2014_000000134111.jpg	rep_coco	175.9959	176.9967	2	1.7770
186.0043	1.0008	1	11	1	19	COCO_train2014_000000478249.jpg	coco	186.0043	187.0051	2	2.5607
195.9959	1.0008	1	11	1	20	botanicalGarden5.jpg	scenes	195.9959	196.9968	1	2.2327
206.0043	1.0008	1	11	1	21	n02086646_4398.JPEG	imagenet	206.0043	207.0052	1	1.5606
216.0128	0.9841	1	11	1	22	COCO_train2014_000000334216.jpg	coco	216.0128	216.9969	1	1.6645
226.0044	1.0008	1	11	1	23	cabana2.jpg	rep_scenes	226.0044	227.0053	3	2.0402
235.9962	1.0008	1	11	1	24	laundromat2.jpeg	scenes	235.9962	236.9970	3	2.3361
246.0046	1.0008	1	11	1	25	n02219486_30190.JPEG	imagenet	246.0046	247.0054	3	2.3920
255.9963	1.0008	1	11	1	26	n02097047_1223.JPEG	imagenet	255.9963	256.9971	1	1.4880
266.0046	1.0008	1	11	1	27	COCO_train2014_000000293372.jpg	coco	266.0046	267.0055	2	1.7599
275.9963	1.0008	1	11	1	28	n02105855_1505.JPEG	imagenet	275.9963	276.9972	1	1.3438
286.0047	1.0008	1	11	1	29	COCO_train2014_000000201722.jpg	coco	286.0047	287.0056	2	6.8556
295.9965	1.0008	1	11	1	30	n04417672_1923.JPEG	imagenet	295.9965	296.9973	1	1.4957
306.0066	0.9990	1	11	1	31	n01843065_640.JPEG	imagenet	306.0066	307.0057	1	4.4633
315.9966	1.0008	1	11	1	32	COCO_train2014_000000199126.jpg	coco	315.9966	316.9974	2	2.0473
326.0067	0.9991	1	11	1	33	COCO_train2014_000000242079.jpg	coco	326.0067	327.0058	2	2.3832
335.9967	1.0008	1	11	1	34	COCO_train2014_000000157181.jpg	coco	335.9967	336.9975	2	2.1111
346.0051	1.0009	1	11	1	35	runway4.jpg	scenes	346.0051	347.0059	2	1.3671
355.9968	1.0008	1	11	1	36	n04357314_13472.JPEG	imagenet	355.9968	356.9976	2	3.2308
366.0068	0.9992	1	11	1	37	laundromat3.jpg	scenes	366.0068	367.0060	3	1.4867
