onset	duration	Subj	Sess	Run	Trial	ImgName	ImgType	StimOn(s)	StimOff(s)	Response	RT
6.0272	0.9675	3	14	5	1	aquarium6.jpg	scenes	6.0272	6.9946	1	2.4180
16.0025	1.0008	3	14	5	2	n03445924_19842.JPEG	rep_imagenet	16.0025	17.0034	2	2.3749
26.0109	0.9841	3	14	5	3	campsite3.jpg	rep_scenes	26.0109	26.9950	1	1.9612
36.0026	1.0008	3	14	5	4	COCO_train2014_000000438045.jpg	coco	36.0026	37.0034	2	3.2252
46.0110	0.9844	3	14	5	5	COCO_train2014_000000244646.jpg	coco	46.0110	46.9954	3	2.1853
56.0028	1.0008	3	14	5	6	n01665541_15223.JPEG	imagenet	56.0028	57.0035	1	2.0248
66.0111	0.9845	3	14	5	7	n02094114_4176.JPEG	imagenet	66.0111	66.9956	1	1.6092
76.0028	1.0008	3	14	5	8	n02268443_70872.JPEG	imagenet	76.0028	77.0037	1	2.0409
86.0113	0.9842	3	14	5	9	COCO_train2014_000000106878.jpg	coco	86.0113	86.9954	2	1.8489
96.0030	1.0008	3	14	5	10	n02091134_2235.JPEG	imagenet	96.0030	97.0038	1	1.5528
106.0114	0.9843	3	14	5	11	COCO_train2014_000000455691.jpg	coco	106.0114	106.9957	2	1.6487
116.0032	1.0008	3	14	5	12	n02114855_10373.JPEG	imagenet	116.0032	117.0039	1	2.0565
126.0115	0.9841	3	14	5	13	COCO_train2014_000000032832.jpg	coco	126.0115	126.9956	2	2.2404
136.0032	1.0009	3	14	5	14	COCO_train2014_000000388980.jpg	coco	136.0032	137.0041	2	2.3362
146.0116	0.9841	3	14	5	15	diningroom1.jpg	scenes	146.0116	146.9958	2	4.4321
156.0033	1.0008	3	14	5	16	pier5.jpg	scenes	156.0033	157.0042	2	2.9202
166.0118	0.9842	3	14	5	17	n04099969_6395.JPEG	imagenet	166.0118	166.9959	2	4.8400
176.0035	1.0012	3	14	5	18	COCO_train2014_000000535994.jpg	rep_coco	176.0035	177.0047	1	1.5200
186.0119	0.9841	3	14	5	19	n02992211_35871.JPEG	imagenet	186.0119	186.9960	1	3.0157
196.0036	1.0008	3	14	5	20	COCO_train2014_000000057699.jpg	coco	196.0036	197.0044	2	1.6157
206.0120	0.9841	3	14	5	21	COCO_train2014_000000127986.jpg	coco	206.0120	206.9962	2	1.5994
216.0038	1.0008	3	14	5	22	wineVineyard9.jpg	scenes	216.0038	217.0046	1	1.2794
225.9952	1.0011	3	14	5	23	COCO_train2014_000000159562.jpg	coco	225.9952	226.9963	2	3.2713
236.0039	1.0008	3	14	5	24	COCO_train2014_000000199743.jpg	coco	236.0039	237.0047	1	2.0151
245.9954	1.0011	3	14	5	25	n03201208_15820.JPEG	imagenet	245.9954	246.9964	2	1.5271
256.0040	1.0008	3	14	5	26	warehouse4.jpg	scenes	256.0040	257.0048	2	2.5029
265.9960	1.0006	3	14	5	27	COCO_train2014_000000505657.jpg	coco	265.9960	266.9966	2	2.6229
276.0047	1.0003	3	14	5	28	n02894605_50677.JPEG	imagenet	276.0047	277.0050	2	4.3106
285.9960	1.0007	3	14	5	29	COCO_train2014_000000287322.jpg	coco	285.9960	286.9967	3	2.0226
296.0049	1.0002	3	14	5	30	n04372370_29525.JPEG	imagenet	296.0049	297.0051	2	2.5345
305.9960	1.0008	3	14	5	31	n03535780_11387.JPEG	imagenet	305.9960	306.9968	2	2.4544
316.0047	1.0005	3	14	5	32	n04146614_3924.JPEG	imagenet	316.0047	317.0052	2	4.8063
325.9961	1.0008	3	14	5	33	n02085936_6077.JPEG	imagenet	325.9961	326.9969	1	1.5103
336.0049	1.0005	3	14	5	34	COCO_train2014_000000323182.jpg	coco	336.0049	337.0053	1	1.8304
345.9962	1.0008	3	14	5	35	brewery3.jpg	scenes	345.9962	346.9971	2	1.7260
356.0048	1.0007	3	14	5	36	kitchen3.jpg	scenes	356.0048	357.0055	1	4.6059
365.9964	1.0008	3	14	5	37	COCO_train2014_000000454830.jpg	coco	365.9964	366.9972	1	1.7659
